store,title,validUntil,image,price,oldPrice,loyaltyRequired,storeSize,description,discountInfo,productBrand,discountDescription
"Rimi","Veido kremas KILIG PROBIO, 50 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7295038_PCE_LT","7.49","14.99","true","","299,80 €/l","","","149,80 €/l"
"Rimi","Stangr. kūno losjonas NIVEA Q10, 400 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7293989_PCE_LT","5.65","10.29","true","","25,72 €/l","","","14,12 €/l"
"Rimi","Kūno šveitimo juosta ALMEDA SPA, 1 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815447_PCE_LT","4.49","5.99","true","","5,99 €/vnt.","-25%","","4,49 €/vnt."
"Rimi","Rankų ir nagų kremas NEUTROGENA, 75 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7288182_PCE_LT","5.79","6.99","true","","93,20 €/l","","","77,20 €/l"
"Rimi","Aut. oro gaiviklis AROMA CAR PRESTIGE BLACK","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7296439_PCE_LT","0.89","1.49","true","","1,49 €/vnt.","-40%","","0,89 €/vnt."
"Rimi","Batonėlis su papaja THE BEGINNINGS, 40 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1005309_PCE_LT","1.39","1.69","true","","42,25 €/kg","","","34,75 €/kg"
"Rimi","Skystas muilas NOSTALGIA, 500 ml, žalias","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7288846_PCE_LT","3.99","4.99","true","","9,98 €/l","","","7,98 €/l"
"Rimi","Dušo žėlė SAVON ROYAL EDEN, 500 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7288847_PCE_LT","4.79","5.99","true","","11,98 €/l","","","9,58 €/l"
"Rimi","Dezodorantas OLD SPICE ROCKSTAR, 50 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7295259_PCE_LT","3.15","5.29","true","","105,80 €/l","","","63,00 €/l"
"Rimi","Dezodorantas OLD SPICE ROCKSTAR, 150 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7295261_PCE_LT","3.29","5.49","true","","36,60 €/l","","","21,93 €/l"
"Rimi","Šampūnas PANTENE SILKY MIRACLES, 250 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7296320_PCE_LT","5.19","7.39","true","","29,56 €/l","","","20,76 €/l"
"Rimi","Šampūnas H&S MEN ULTRA OLD SPICE, 330 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7295844_PCE_LT","6.49","9.99","true","","30,27 €/l","","","19,67 €/l"
"Rimi","Piešimo planšetė BO LCD 8021ML","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7296399_PCE_LT","10.21","14.59","true","","14,59 €/vnt.","","","10,21 €/vnt."
"Rimi","Ekologiškas datulių cukrus AMRITA, 400 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1017751_PCE_LT","7.99","9.55","true","","23,87 €/kg","","","19,97 €/kg"
"Rimi","Dušo želė vyrams NIVEA SENSITIVE, 500 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7295396_PCE_LT","3.89","6.99","true","","13,98 €/l","","","7,78 €/l"
"Rimi","Šampūnas HEAD&SHOULDERS CLASSIC CLEAN, 95 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7295852_PCE_LT","3.69","4.59","true","","48,32 €/l","","","38,84 €/l"
"Rimi","Žemės riešutai su mėlyn. sūriu TAFFEL, 140 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1008745_PCE_LT","1.55","2.39","true","","17,07 €/kg","","","11,07 €/kg"
"Rimi","Sėklos AGRONOM Žirniai Talbot","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7293023_PCE_LT","0.35","0.59","true","","0,59 €/vnt.","-40%","","0,35 €/vnt."
"Rimi","Burnos skal. sk. LISTERINE MILD BERRY, 500 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7296805_PCE_LT","7.63","8.49","true","","16,98 €/l","","","15,26 €/l"
"Rimi","Dantų pasta JORDAN su dozat., 6-12 m. 150 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7298063_PCE_LT","6.99","9.99","true","","66,60 €/l","","","46,60 €/l"
"Rimi","Dantų pasta COLGATE BYE BYE STAINS, 75 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7298186_PCE_LT","3.75","7.49","true","","99,87 €/l","","","50,00 €/l"
"Rimi","Dantų pasta ECODENTA su mėlyn. ekstr., 100 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7298260_PCE_LT","2.19","3.65","true","","36,50 €/l","","","21,90 €/l"
"Rimi","Dantų pasta SENSODYNE CL. REP. ACTIVE, 75 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7298231_PCE_LT","8.99","12.99","true","","173,20 €/l","","","119,87 €/l"
"Rimi","Dantų šepetėlis WOOM ORTHO SOFT 3000","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7298263_PCE_LT","2.45","3.49","true","","3,49 €/vnt.","","","2,45 €/vnt."
"Rimi","Dantų pasta WOOM ALOE VERA+, 75 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7298275_PCE_LT","3.89","5.99","true","","79,87 €/l","","","51,87 €/l"
"Rimi","Dantų pasta WOOM FAMILY SENSITIVE, 75 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7298281_PCE_LT","2.95","4.19","true","","55,87 €/l","","","39,33 €/l"
"Rimi","Skalb. kapsulės PERSIL DISCS REGULAR, 40 sk.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7299268_PCE_LT","16.39","24.59","true","","0,61 €/vnt.","","","0,41 €/vnt."
"Rimi","Maitinamasis veido kremas HIMALAYA, 150 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_770257_PCE_LT","3.35","4.79","true","","31,93 €/l","","","22,33 €/l"
"Rimi","V. fluidas su spalva GARNIER VITAMIN C, 40 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7298856_PCE_LT","11.39","18.99","true","","474,75 €/l","","","284,75 €/l"
"Rimi","Regeneruojant. šampūnas OLAPLEX NR.4, 250 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7297751_PCE_LT","20.99","29.99","true","","119,96 €/l","","","83,96 €/l"
"Rimi","Drėkinant. kondicionierius CRAZY HAIR, 250 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7298031_PCE_LT","4.89","6.99","true","","27,96 €/l","","","19,56 €/l"
"Rimi","Aliej. mišinys CRAZY HAIR su lev. ar., 100 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7298029_PCE_LT","4.59","6.59","true","","65,90 €/l","","","45,90 €/l"
"Rimi","Kremas jautriai odai NIVEA REPAIR, 400ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7299702_PCE_LT","9.8","14.99","true","","37,47 €/l","","","24,50 €/l"
"Rimi","Guminukai TROLLI POP EYE, 75 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1016949_PCE_LT","1.85","2.69","true","","35,87 €/kg","","","24,67 €/kg"
"Rimi","Vaisių skonio guminukai VIDAL, 90 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1018678_PCE_LT","1.09","1.39","true","","15,44 €/kg","","","12,11 €/kg"
"Rimi","Šampūnas plaukams LADOR, 530 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7299913_PCE_LT","14.39","17.99","true","","33,94 €/l","","","27,15 €/l"
"Rimi","Gaz. gėrimas THOMAS HENRY GINGER BEER, 0,75 l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1374747_PCE_LT","3.99","4.99","true","","6,65 €/l","","","5,32 €/l"
"Rimi","Plaukų dažai GARNIER OLIA, 10.1, 1 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7300831_PCE_LT","5.99","9.99","true","","9,99 €/vnt.","","","5,99 €/vnt."
"Rimi","Esencija BEAUTY OF JOSEON GINS. WATER, 150 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7299941_PCE_LT","15.39","21.99","true","","146,60 €/kg","","","102,60 €/kg"
"Rimi","Kremas su muc. ADVANCED SNAIL 92 COSRX, 100 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7299902_PCE_LT","19.29","27.59","true","","275,90 €/l","","","192,90 €/l"
"Rimi","Put. s. nealkoholinis vynas MIONETTO, 0,2 l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7302279_PCE_LT","2.59","","false","","12,95 €/l","","",""
"Rimi","Graik. rieš. pad. SELECTION BY RIMI, 130 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815956_PCE_LT","2.39","2.99","true","","23,00 €/kg","","","18,38 €/kg"
"Rimi","Sportinės kojinės MYWEAR, 3 vnt, 41 / 45","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7297755_PCE_LT","3.59","5.99","true","","2,00 €/Pora","-40%","","1,20 €/Pora"
"Rimi","Vyr. kojinės MYWEAR, 44 / 47, 5 p. AW25","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7286822_PCE_LT","5.39","8.99","true","","1,80 €/vnt.","-40%","","1,08 €/vnt."
"Rimi","Kojinės MYWEAR, 40 / 43, 3 poros","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7297385_PCE_LT","4.79","7.99","true","","2,66 €/vnt.","-40%","","1,60 €/vnt."
"Rimi","Kūdikių kojinės MYWEAR, 22 / 24, 2 p.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7297410_PCE_LT","2.99","4.99","true","","2,50 €/Pora","-40%","","1,50 €/Pora"
"Rimi","Karšt. gėrimas su juod. serbentais RIMI, 1 l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815775_PCE_LT","1.39","1.99","false","","1,39 €/l","","",""
"Rimi","Oro gaiviklis AROMA PEPSI CAN MANGO","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7303454_PCE_LT","1.19","1.99","true","","1,99 €/vnt.","-40%","","1,19 €/vnt."
"Rimi","Pabar. rinkinys DR. OETKER RAINBOW MIX, 50 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1019041_PCE_LT","1.49","2.15","true","","43,00 €/kg","","","29,80 €/kg"
"Rimi","Prezervatyvai DUREX SENSUAL, 10 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7303567_PCE_LT","11.99","14.99","true","","1,50 €/vnt.","","","1,20 €/vnt."
"Rimi","Prezervatyvai DUREX SENSUAL NO LATEX, 10 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7303577_PCE_LT","12.54","15.69","true","","1,57 €/vnt.","","","1,25 €/vnt."
"Rimi","Miltų mišinys b. duonai RIMI FREE FROM, 500 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816028_PCE_LT","1.75","2.09","true","","4,18 €/kg","","","3,50 €/kg"
"Rimi","Konstruktorius LEGO žaisminga katė 31163","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304425_PCE_LT","18.89","26.99","true","","26,99 €/vnt.","","","18,89 €/vnt."
"Rimi","Žvakė meškiuk. DIANA SVECES, 6 x 6,7cm, VD26","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304464_PCE_LT","1.49","2.99","true","","2,99 €/vnt.","","","1,49 €/vnt."
"Rimi","Žvakė širdelė DIANA SVECES, 8x12cm, VD26","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304466_PCE_LT","2.24","4.49","true","","4,49 €/vnt.","","","2,24 €/vnt."
"Rimi","Dirvožemis žal. augalams PREMIUM, 10 l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304046_PCE_LT","1.49","3.29","true","","3,29 €/vnt.","","","1,49 €/vnt."
"Rimi","Dušo želė DOVE PETAL SOFT, 250 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304578_PCE_LT","3.39","4.79","true","","19,16 €/l","","","13,56 €/l"
"Rimi","Dušo želė DOVE ANTISTRESS, 400 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304579_PCE_LT","5.39","7.69","true","","19,22 €/l","","","13,47 €/l"
"Rimi","Dušo želė DOVE PETAL SOFT, 450 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304602_PCE_LT","3.79","7.59","true","","16,87 €/l","","","8,42 €/l"
"Rimi","Dušo želė DOVE NOURISHING CARE, 400 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304603_PCE_LT","5.39","7.69","true","","19,22 €/l","","","13,47 €/l"
"Rimi","Plaukų balz. LOREAL ELSEVE ARGININE, 200 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304453_PCE_LT","2.69","5.39","true","","26,95 €/l","","","13,45 €/l"
"Rimi","Vonios burbulas GRAPEFRUIT ALMEDA SPA, 135 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816038_PCE_LT","1.99","2.19","true","","16,22 €/kg","","","14,74 €/kg"
"Rimi","Kremin. kūno šveit. DRAGONFRUIT ALMEDA, 300 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816041_PCE_LT","3.99","4.99","true","","16,63 €/kg","","","13,30 €/kg"
"Rimi","Vonios druska PEONY ALMEDA SPA, 250 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816045_PCE_LT","2.79","3.49","true","","13,96 €/kg","","","11,16 €/kg"
"Rimi","Von. druska PEACH PROSECCO ALMEDA SPA, 250 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816050_PCE_LT","3.39","4.25","true","","17,00 €/kg","","","13,56 €/kg"
"Rimi","Vonios burbulas MANGO ALMEDA SPA, 135 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816049_PCE_LT","1.99","2.19","true","","16,22 €/kg","","","14,74 €/kg"
"Rimi","Drėkin. veido kaukė MARTINELIA KITTEN, 1 vnt","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7302716_PCE_LT","1.75","2.49","true","","2,49 €/vnt.","","","1,75 €/vnt."
"Rimi","Pl. šampūnas LOREAL ELSEVE ARGININE, 400 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304454_PCE_LT","3.69","7.39","true","","18,47 €/l","","","9,22 €/l"
"Rimi","Pl. kaukė LOREAL ELSEVE TOTAL REPAIR, 300 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304457_PCE_LT","4.59","9.19","true","","30,63 €/l","","","15,30 €/l"
"Rimi","Pl. šamp. LOREAL ELSEVE DREAM LENGTH, 400 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304472_PCE_LT","3.69","7.39","true","","18,47 €/l","","","9,22 €/l"
"Rimi","Plaukų kaukė ELSEVE HYALURON PLUMP, 300 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7304478_PCE_LT","4.59","9.19","true","","30,63 €/l","","","15,30 €/l"
"Rimi","Šampūnas AUSSIE SOS REPAIR&REVIVE, 300 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7305127_PCE_LT","6.59","10.99","true","","36,63 €/l","","","21,97 €/l"
"Rimi","Kondicion. AUSSIE SOS REPAIR&REVIVE, 200 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7305144_PCE_LT","6.29","10.49","true","","52,45 €/l","","","31,45 €/l"
"Rimi","Kondic. PANTENE REPAIR&PROTECT INTEN., 220 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7305160_PCE_LT","4.89","6.99","true","","31,77 €/l","","","22,23 €/l"
"Rimi","Plaukų serumas ELIZAVECCA MILKY PIGGY, 50 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7300783_PCE_LT","8.75","14.59","true","","291,80 €/l","","","175,00 €/l"
"Rimi","Vienkart. skustuvai moterims ALMEDA, 10 vnt","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816088_PCE_LT","3.19","3.99","true","","0,40 €/vnt.","","","0,32 €/vnt."
"Rimi","Užk. šun. ICA dantų lazdelės su višt., 7 vnt","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816143_PCE_LT","0.79","0.99","true","","0,14 €/vnt.","","","0,11 €/vnt."
"Rimi","Nakt. sauskelnės NINJAMAS SPACE, S8, 9 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7295626_PCE_LT","8.19","9.69","true","","1,08 €/vnt.","","","0,91 €/vnt."
"Rimi","Sauskelnės PAMPERS PANTS GIANT P. S7, 42 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7305021_PCE_LT","19.99","24.99","true","","0,60 €/vnt.","","","0,48 €/vnt."
"Rimi","Sauskelnės PAMPERS PANTS GIANT P. S6, 48 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7305031_PCE_LT","19.99","24.99","true","","0,52 €/vnt.","","","0,42 €/vnt."
"Rimi","Skalb. kapsulės ARIEL MOUNTAIN SPRING, 22 vnt","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7306748_PCE_LT","12.99","14.49","true","","0,66 €/vnt.","","","0,59 €/vnt."
"Rimi","Aut. gaiv. AROMA GEO CAT SPARKLING MANGO","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7308058_PCE_LT","2.39","3.99","true","","3,99 €/vnt.","-40%","","2,39 €/vnt."
"Rimi","Mot. pėdkelnės IMMAGINE LEA 20 NERO 5","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7301297_PCE_LT","1.49","2.49","true","","2,49 €/vnt.","-40%","","1,49 €/vnt."
"Rimi","Vyriškos kojinės Mywear 1 pora 44/47","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7294546_PCE_LT","1.79","2.99","true","","2,99 €/vnt.","-40%","","1,79 €/vnt."
"Rimi","Vaikiškos pėdkelnės MYWEAR, 98 / 104","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7300635_PCE_LT","2.99","4.99","true","","4,99 €/vnt.","-40%","","2,99 €/vnt."
"Rimi","Vanduo ORANGE PASSION. HOHES C ENERGY, 0,75 l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1375437_PCE_LT","1.79","1.99","true","","2,65 €/l","","","2,39 €/l"
"Rimi","Valg. sausainių ledai KAR KAR, 150 ml / 90 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4007219_PCE_LT","1.29","2.19","true","","24,33 €/kg","","","14,33 €/kg"
"Rimi","Kojų nagų karpiklis JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_776358_PCE_LT","2.39","3.19","true","","3,19 €/vnt.","-25%","","2,39 €/vnt."
