store,title,validUntil,image,price,oldPrice,loyaltyRequired,storeSize,description,discountInfo,productBrand,discountDescription
"IKI","Alavijų ar mangų skonio gėrimas ALOE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-256.jpg","2.39","3.35","true","0","1,5 l, 2 rūšių, 1,59 Eur/l","TIK","",""
"IKI","Gazuotas gėrimas COCA-COLA, FANTA, SPRITE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-257.jpg","1.59","2.55","true","0","1,5 l, 6 rūšių, 1,06 Eur/l. Ir IKI EXPRESS","TIK","",""
"IKI","Gazuotas gėrimas ENJOY","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-258.jpg","1.99","","false","3","1,5 l, 2 rūšių, 1,99 Eur/vnt.","1+1","",""
"IKI","Gazuotiems gėrimams RC COLA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-259.jpg","","","true","3","1,5 l, 2 l, 2 rūšių","","",""
"IKI","Šaltos kavos gėrimas NESCAFE BARISTA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-260.jpg","1.39","1.99","true","0","0,25 l, 2 rūšių, 5,56 Eur/l","TIK","",""
"IKI","SMETONIŠKA gira","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-261.jpg","1.49","2.49","true","0","2 l, 2 rūšių, 0,75 Eur/l","TIK","",""
"IKI","Energinis gėrimas BATTERY","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-262.jpg","1.09","1.79","true","0","0,33 l, 0,5 l, 8 rūšių, (nevartoti su alkoholiniais gėrimais)","TIK","",""
"IKI","Energinis gėrimas MONSTER","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-263.jpg","1.15","1.79","true","0","0,5 l, įvairių rūšių, 2,30 Eur/l, (nevartoti su alkoholiniais gėrimais). Ir IKI EXPRESS","TIK","",""
"IKI","Popieriniai rankšluosčiai RENOVA EXTRA XXL","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-264.jpg","0.99","2.39","true","0","1 vnt., 120 vnt., 2 sl. Ir IKI EXPRESS","SUPER KAINA","",""
"IKI","Tualetinis popierius COLIBRI FAMILY PACK","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-265.jpg","5.99","14.99","true","3","24 rit., 160 lap., 3 sl., 0,25 Eur/rit.","TIK","",""
"IKI","Indų ploviklis BALANCE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-266.jpg","1.39","1.99","true","0","450 ml, 2 rūšių, 3,09 Eur/l","TIK","",""
"IKI","Indaplovių kapsulės FAIRY","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-267.jpg","14.99","29.99","true","0","40 vnt., 51 vnt., 71 vnt., 3 rūšių","TIK","",""
"IKI","Skystasis skalbiklis PERSIL","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-268.jpg","5.79","9.49","true","3","20 skalb., 22 skalb., 4 rūšių","TIK","",""
"IKI","Skystasis skalbiklis RINGUVA PLIUS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-269.jpg","3.29","4.79","true","3","20 skalb., 2 rūšių","TIK","",""
"IKI","Skystasis skalbiklis WOOLITE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-270.jpg","5.99","9.99","true","3","30 skalb., 4 rūšių","TIK","",""
"IKI","Skalbinių minkštiklis SILAN","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-271.jpg","4.49","6.99","true","0","50, 64 skalb., 6 rūšių","TIK","",""
"IKI","Dėmių valiklis VANISH OXI ACTION","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-272.jpg","4.49","7.49","true","0","470 ml, 1 l, 4 rūšių","TIK","",""
"IKI","Valikliams CIF","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-273.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Dezinfekcinis valiklis DOMESTOS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-274.jpg","1.99","3.49","true","3","0,75 l, 2 rūšių, 2,65 Eur/l","TIK","",""
"IKI","Oro gaiviklis AMBI PUR","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-275.jpg","3.49","5.69","true","3","8 ml, 185 ml, 4 rūšių","TIK","",""
"IKI","Skutimosi priemonėms","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-276.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Burnos priežiūros priemonėms ELMEX","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-277.jpg","","","true","3","Įvairių rūšių","","",""
"IKI","Burnos priežiūros priemonėms LISTERINE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-278.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Veido kremas NIVEA Q10","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-279.jpg","19.99","","false","0","50 ml, 3 rūšių, 19,99 Eur/vnt. Ir IKI EXPRESS","1+1","",""
"IKI","Dušo želė NIVEA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-280.jpg","3.99","6.89","true","0","500 ml, 9 rūšių, 7,98 Eur/l. Ir IKI EXPRESS","TIK","",""
"IKI","Skystasis muilas FROSCH","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-281.jpg","1.99","4.29","true","3","500 ml, 2 rūšių, 3,98 Eur/l","TIK","",""
"IKI","Dezodorantams REXONA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-282.jpg","","","true","3","Įvairių rūšių","","",""
"IKI","Rutulinis dezodorantas NIVEA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-283.jpg","2.49","4.79","true","0","50 ml, įvairių rūšių, 49,80 Eur/kg. Ir IKI EXPRESS","TIK","",""
"IKI","Moterų higienos priemonėms ALWAYS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-284.jpg","","","true","3","Įvairių rūšių","","",""
"IKI","Higieniniai įklotai LIBRESSE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-285.jpg","1.49","2.39","true","3","30 vnt., 40 vnt., 3 rūšių. Ir IKI EXPRESS","TIK","",""
"IKI","Sausam šunų ėdalui","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-286.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Konservuotas kačių ėdalas FRISKIES","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-287.jpg","1.19","1.99","true","0","340 g, 3 rūšių, 3,50 Eur/kg","TIK","",""
"IKI","Kačių ėdalui WHISKAS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-288.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Kačių skanėstas DREAMIES","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-289.jpg","1.19","1.99","true","0","60 g, 5 rūšių, 19,83 Eur/kg. Ir IKI EXPRESS","TIK","",""
"IKI","ZOOROYAL šunų ėdalas","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-290.jpg","2.39","4.49","true","0","800 g, 3 rūšių, 2,99 Eur/kg.Ir IKI EXPRESS","TIK","",""
"IKI","Kačių ėdalui GOURMET REVELATIONS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-291.jpg","1.99","3.99","true","3","113 g, 114 g, 2 rūšių","TIK","",""
"IKI","Šunų užkandžiams ADVENTUROS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-292.jpg","","","true","3","90 g, 120 g, 2 rūšių","","",""
"IKI","Paukščių lesalams","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-293.jpg","","","true","3","500 g, 540 g, 1 kg, 3 rūšių","","",""
"IKI","Produkcijai VETOCANIS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-294.jpg","","","true","3","5 rūšių","","",""
"IKI","ZOOROYAL kačių kraikas TIGROOO CARBON-FRESH","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-295.jpg","6.99","12.99","true","0","8 l, 0,87 Eur/l","TIK","",""
"IKI","ZOOROYAL medžio drožlių kraikas smulkiesiems graužikams","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-296.jpg","1.99","2.99","true","3","15 l, 0,13 Eur/l","TIK","",""
"IKI","ZOOROYAL kačių ėdalas MOUSSE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-297.jpg","0.55","0.99","true","0","85 g, 4 rūšių, 6,47 Eur/kg. Ir IKI EXPRESS","SUPER KAINA","",""
"IKI","BON VIA FLORA skinti GVAZDIKAI","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-298.jpg","2.99","","true","3","50 cm, 9 vnt.","TIK","",""
"IKI","Skintos TULPĖS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-299.jpg","2.49","","true","3","35 cm, 9 vnt.","TIK","",""
"IKI","Skintos ROŽĖS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-300.jpg","1.99","","true","3","40 cm, 7 vnt.","TIK","",""
"IKI","Žydintis augalas ORCHIDĖJA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-301.jpg","5.99","","true","3","1 stiebas., vazono skersmuo 12 cm","TIK","",""
"IKI","Svogūninis augalas HIACINTAS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-302.jpg","0.99","","true","3","1 vnt., vazono skersmuo 9 cm","TIK","",""
"IKI","Žydintis augalas KALANKĖ","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-303.jpg","1.99","","true","3","1 stiebas., vazono skersmuo 12 cm","TIK","",""
"IKI","Žydintis augalas RAKTAŽOLĖ","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-304.jpg","0.99","","true","3","1 stiebas., vazono skersmuo 10 cm","TIK","",""
"IKI","Svogūninis augalas NARCIZAS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-305.jpg","1.49","","true","3","1 vnt., vazono skersmuo 9 cm","TIK","",""
"IKI","Sukulentas VORINIS ALAVIJAS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-306.jpg","3.99","","true","3","1 stiebas., vazono skersmuo 10,5 cm","TIK","",""
"IKI","Augalas dekoratyvusis ANANASAS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-307.jpg","7.99","","true","3","1 stiebas., vazono skersmuo 12 cm","TIK","",""
"IKI","Virtuvės prietaisams ROSMARINO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-308.jpg","","","true","3","5 rūšių","","",""
"IKI","Elektrinis druskų ir pipirų malūnėlis su šviesa ROSMARINO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-313.jpg","10.99","22.99","true","3","1 vnt.","TIK","",""
"IKI","Rankinis smulkintuvas ROSMARINO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-314.jpg","9.49","16.99","true","3","1 vnt., 650 ml","TIK","",""
"IKI","Termo kavos puodelis ROSMARINO OMBRE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-315.jpg","9.99","17.99","true","3","1 vnt., 500 ml, 4 spalvų","TIK","",""
"IKI","Kilimas","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-316.jpg","10.99","24.99","true","3","1 vnt., 67 x 80 cm, 6 dizainų","TIK","",""
"IKI","Skaitymo akinių rinkinys","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-317.jpg","3.99","9.99","true","3","3 vnt.","TIK","",""
"IKI","Bambukinių pjaustymo lentelių rinkinys KESPER","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-318.jpg","4.99","10.99","true","3","3 vnt.","TIK","",""
"IKI","Skaitymo akiniams ir akinių dėklams","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-319.jpg","","","true","3","Įvairių rūšių","","",""
"IKI","Pėdkelnėms, kojinėms ir puskojinėms INCANTO ir GLAMOUR","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-320.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","IKI maisto ruošimo medžiagoms","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-321.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Grindų šepečiams ir šluotoms","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-322.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Šiukšlių maišams TRASH PANDA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-323.jpg","","","true","3","Įvairių rūšių","","",""
"IKI","Trąšoms BIOPON","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-324.jpg","","","true","3","Įvairių rūšių","","",""
"IKI","Elementams, elektros lemputėms","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-325.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Vaikų tyrelėms","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-326.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Kremas nuo iššutimų SUDOCREM","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-327.jpg","4.99","7.49","true","3","125 g, 39,92 Eur/kg","TIK","",""
"IKI","Žaliosios besėklės vynuogės","Galioja: 02.19 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-328.jpg","1.77","","true","0","3,54 Eur/kg. Ir IKI EXPRESS","SUPER KAINA","",""
"IKI","Šviežiai kiaulienai","Galioja: 02.19 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-329.jpg","","","true","3","Įvairių rūšių","","",""
"IKI","Šviežioms žuvims ir jūrų gėrybėms","Galioja: 02.19 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-330.jpg","","","true","3","Įvairių rūšių, (išskyrus marinuotą produkciją)","","",""
"IKI","Šaldytai produkcijai","Galioja: 02.19 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-331.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Pjaustytiems mėsos gaminiams","Galioja: 02.19 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-332.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Varškės sūriams","Galioja: 02.19 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-333.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Alyvuogių aliejui","Galioja: 02.19 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-334.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Bulvių ir kukurūzų traškučiams","Galioja: 02.19 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-335.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Konservuotiems vaisiams, daržovėms, padažams, kečupams, krienams ir garstyčioms","Galioja: 02.19 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-336.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","BILLA vytintas SERRANO kumpis griežinėliais","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-337.jpg","1.99","2.49","true","0","80 g, 24,88 Eur/kg","-20%","",""
"IKI","BILLA šaltai rūkytas kumpis BLACK FOREST griežinėliais","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-338.jpg","1.99","2.49","true","3","100 g, 19,90 Eur/kg","-20%","",""
"IKI","BILLA vytintas kumpis PROSCIUTTO CRUDO griežinėliais","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-339.jpg","2.19","2.79","true","0","90 g, 24,33 Eur/kg","-21%","",""
"IKI","BILLA HIMALAJŲ druska","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-342.jpg","0.99","1.49","true","3","500 g, 1,98 Eur/kg","TIK","",""
"IKI","BILLA riešutų kremas","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-343.jpg","4.89","7.49","true","0","1 kg, 2 rūšių","TIK","",""
"IKI","BILLA džemas","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-344.jpg","1.79","2.99","true","0","340 g, 4 rūšių, 5,26 Eur/kg","TIK","",""
"IKI","BILLA silkės filė","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-345.jpg","1.49","1.99","true","0","200 g, 3 rūšių, 7,45 Eur/kg","TIK","",""
"IKI","BILLA konservuoti žirneliai, kukurūzai","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-346.jpg","0.79","1.19","true","0","150 g, 200 g, 2 rūšių. Ir IKI EXPRESS","TIK","",""
"IKI","BILLA prieskoniams IMMER GUT","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-347.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","BILLA gazuotas gėrimas","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-348.jpg","0.99","1.59","true","0","1 l, 3 rūšių","TIK","",""
